Country,Province,District,Division,Location,Area,Sublocation,Longitude,Latitude
KENYA,RIFT VALLEY,BARINGO,NGINYANG,AKORET,92.359,KAPEDO NORTH,36.0250015,1.22383
KENYA,RIFT VALLEY,BARINGO,KOLLOWA,KOLLOWA,158.8408,BARPELLO,35.8717003,1.1892999
KENYA,RIFT VALLEY,BARINGO,NGINYANG,RIBKWO,174.4149,MORON,35.9375992,1.13218
KENYA,RIFT VALLEY,BARINGO,NGINYANG,RIBKWO,104.3712,KAPEDO WEST,36.0331993,1.13359
KENYA,RIFT VALLEY,BARINGO,NGINYANG,SILALE,262.5185,KAPEDO EAST,36.1351013,1.08548
KENYA,RIFT VALLEY,BARINGO,NGINYANG,RIBKWO,113.3757,CHESAKAM,35.9995003,1.04803
KENYA,RIFT VALLEY,BARINGO,NGINYANG,KOSITEI,173.2237,NGINYANG WEST,35.9104996,1.00749
KENYA,RIFT VALLEY,BARINGO,NGINYANG,SILALE,173.2853,LOSIKIRIAMOI,36.1831017,1.0105799
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,TANGULBEI,198.0506,ORUS,36.2956009,0.915594
KENYA,RIFT VALLEY,BARINGO,NGINYANG,LOYAMOROK,185.4758,NGINYANG EAST,36.1300011,0.950486
KENYA,RIFT VALLEY,BARINGO,BARTABWA,KINYACH,85.4427,KALABATA,35.7705994,0.921737
KENYA,RIFT VALLEY,BARINGO,NGINYANG,KOSITEI,78.949,KOSITEI,35.9080009,0.941763
KENYA,RIFT VALLEY,BARINGO,BARTABWA,NGOROBA,73.2347,KAPTURO,35.8361015,0.917588
KENYA,RIFT VALLEY,BARINGO,NGINYANG,KOSITEI,76.6871,SERETION,35.962101,0.895973
KENYA,RIFT VALLEY,BARINGO,NGINYANG,LOYAMOROK,151.8882,PAKA,36.1478004,0.882353
KENYA,RIFT VALLEY,BARINGO,NGINYANG,LOYAMOROK,131.1519,KAKORE,36.0256996,0.845663
KENYA,RIFT VALLEY,BARINGO,BARTABWA,NGOROBA,54.084,KESUMET,35.8652,0.863454
KENYA,RIFT VALLEY,BARINGO,BARTABWA,KINYACH,20.6272,BARTABWA,35.7871017,0.847401
KENYA,RIFT VALLEY,BARINGO,BARTABWA,KABOSKEI,61.3002,ATIAR,35.7709007,0.807097
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,TANGULBEI,146.1328,TANGULBEI,36.271801,0.805437
KENYA,RIFT VALLEY,BARINGO,BARTABWA,NGOROBA,68.1903,TULUK,35.8879013,0.828703
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KOROSSI,78.8615,NAKORETE,36.1730003,0.794383
KENYA,RIFT VALLEY,BARINGO,NGINYANG,LOYAMOROK,151.6885,KECHII (L.KONGASIS),36.0569,0.769342
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPKATA,95.0143,BARKETIEW,35.8975983,0.783348
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KOROSSI,25.4753,KECHII,36.1921005,0.748356
KENYA,RIFT VALLEY,BARINGO,BARTABWA,KABOSKEI,14.1063,TERIK(BARTABWA),35.8054008,0.770884
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KOROSSI,42.2765,KOROSSI,36.1164017,0.736132
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,SIBILO,124.9415,LORUK,35.9802017,0.702767
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,SIBILO,29.1203,RONDININ,35.8858986,0.740692
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPKATA,30.1477,KAPKOIWA,35.7943993,0.726755
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,SIBILO,67.0939,SIBILO,35.8848991,0.697272
KENYA,RIFT VALLEY,BARINGO,TANGULBEI,KOROSSI,56.7793,KOMOLION,36.1118011,0.695205
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KELIO,10.8535,KASAKA,35.7643013,0.710687
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPTEBEREWO,11.8392,ISSAS,35.8176003,0.705897
KENYA,RIFT VALLEY,BARINGO,KIPSARAMAN,KAPTEBEREWO,10.0053,BARTOLIMO,35.8294983,0.686594
KENYA,RIFT VALLEY,BARINGO,MUKUTANI,MUKUTANI,122.9979,RUGUS,36.1347008,0.624808
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KELIO,9.4757,MOSOP,35.7938004,0.661246
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,25.5001,TIRIONDONIN,35.7631989,0.652673
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KELIO,12.7763,KAPKIAMO,35.7779007,0.674898
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,7.7485,TIRIMIONIN,35.8143005,0.661509
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,4.0893,KAPKOMBE,35.8293991,0.66798
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,BARTUM,31.3081,TAIMON,35.8862,0.648733
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,8.2463,KASISIT,35.8314018,0.642105
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,12.8737,TILOI,35.7312012,0.632747
KENYA,RIFT VALLEY,BARINGO,MARIGAT,SALABANI,66.8529,MEISORI,36.0560989,0.600758
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,BARTUM,120.8552,AKORIAN,35.9868011,0.616077
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,5.8311,KAPTERE,35.8050995,0.634935
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,9.694,KAIMOGUL,35.7687988,0.621055
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,SAIMO,8.5214,KAPCHEPKOR,35.8147011,0.615214
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,BARTUM,30.4447,KOROTO,35.8950996,0.622254
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,OSSEN,12.9215,KAPTUM(BARINGO),35.7507019,0.609815
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,BARTUM,36.9668,KAPCHERERE,35.8787994,0.598591
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KATIORIN,11.4988,LELIAN,35.7832985,0.590543
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KATIORIN,13.5327,KAPKIRWOK,35.7285995,0.580216
KENYA,RIFT VALLEY,BARINGO,KABARTONJO,KATIORIN,6.2943,SUMEIYON,35.7546997,0.584765
KENYA,RIFT VALLEY,BARINGO,KABARNET,TALAI,8.9894,KAPTUMO(BARINGO),35.8031998,0.579374
KENYA,RIFT VALLEY,BARINGO,KABARNET,TALAI,6.4134,MOIGUTWO,35.8268013,0.580165
KENYA,RIFT VALLEY,BARINGO,KABARNET,EWALEL SOI,41.6425,KABUSA,35.8944016,0.564649
KENYA,RIFT VALLEY,BARINGO,MUKUTANI,KISERIAN,74.7522,KISERIAN,36.1217995,0.532338
KENYA,RIFT VALLEY,BARINGO,KABARNET,EWALEL,19.6726,SERETUNIN,35.7851982,0.547332
KENYA,RIFT VALLEY,BARINGO,MARIGAT,MARIGAT,44.6439,ENDAO,35.9626999,0.533911
KENYA,RIFT VALLEY,BARINGO,KABARNET,OROKWO,11.7493,MOLOI,35.7570992,0.54595
KENYA,RIFT VALLEY,BARINGO,KABARNET,TALAI,12.0705,SOGON,35.8195992,0.552229
KENYA,RIFT VALLEY,BARINGO,KABARNET,OROKWO,32.037,KAPCHEPTERIT,35.7172012,0.545453
KENYA,RIFT VALLEY,BARINGO,KABARNET,EWALEL SOI,31.8988,KOITILION,35.8833008,0.540826
KENYA,RIFT VALLEY,BARINGO,MARIGAT,SALABANI,13.4279,SALABANI,36.0379982,0.549006
KENYA,RIFT VALLEY,BARINGO,MUKUTANI,ARABAL,97.7958,ARABAL,36.1848984,0.48781
KENYA,RIFT VALLEY,BARINGO,MARIGAT,NGAMBO,39.9415,NG'AMBO,36.0560989,0.518411
KENYA,RIFT VALLEY,BARINGO,KABARNET,KIMONDIS,18.8041,KATEMWO,35.8456993,0.518764
KENYA,RIFT VALLEY,BARINGO,KABARNET,EWALEL,20.9231,MOROP(BARINGO),35.8050003,0.512343
KENYA,RIFT VALLEY,BARINGO,MARIGAT,MARIGAT,85.4361,YATOI,35.9707985,0.46079
KENYA,RIFT VALLEY,BARINGO,KABARNET,EWALEL,8.5694,RIWO,35.7686005,0.516725
KENYA,RIFT VALLEY,BARINGO,KABARNET,KIMONDIS,13.8021,KABINGOR,35.8815994,0.510474
KENYA,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,13.9076,SEGUTON,35.7249985,0.51052
KENYA,RIFT VALLEY,BARINGO,MARIGAT,NGAMBO,15.824,SINTAAN,36.0597992,0.482933
KENYA,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,3.3907,KEWAMOI,35.7424011,0.495845
KENYA,RIFT VALLEY,BARINGO,MARIGAT,KIMALEL,36.8507,KIMALEL,35.9169998,0.470565
KENYA,RIFT VALLEY,BARINGO,KABARNET,KAPROPITA,4.4571,CHEBANO,35.7649994,0.495194
KENYA,RIFT VALLEY,BARINGO,MARIGAT,MARIGAT,21.8001,PERKERRA(BARINGO),36.0182991,0.479199
KENYA,RIFT VALLEY,BARINGO,SALAWA,KIBOINO,8.2453,SIRONOI(BARINGO),35.7084999,0.48608
KENYA,RIFT VALLEY,BARINGO,MARIGAT,KIMALEL,40.293,KORIEMA,35.8611984,0.471986
KENYA,RIFT VALLEY,BARINGO,KABARNET,KITURO,12.9497,KIPKAECH,35.8167,0.479394
KENYA,RIFT VALLEY,BARINGO,KABARNET,KAPROPITA,6.1434,KINYO,35.7610016,0.480179
KENYA,RIFT VALLEY,BARINGO,KABARNET,KITURO,5.5771,KITURO,35.7881012,0.483993
KENYA,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,5.5967,KAPROGONYA,35.7439995,0.471802
KENYA,RIFT VALLEY,BARINGO,KABARNET,KABARNET MOSOP,9.5039,KAPCHEREBET/TURKWO,35.725399,0.46827
KENYA,RIFT VALLEY,BARINGO,MUKUTANI,KISERIAN,53.3588,LOGUMGUM,36.1116982,0.455098
KENYA,RIFT VALLEY,BARINGO,KABARNET,KAPROPITA,12.7324,KAPSOO/BOROWONI,35.770401,0.457054
KENYA,RIFT VALLEY,BARINGO,MARIGAT,ELDUME,7.042,ILNG'ARUA,36.0616989,0.453099
KENYA,RIFT VALLEY,BARINGO,KABARNET,KITURO,5.4809,KAPTOROKWO/KITUMBEI,35.7947006,0.460521
KENYA,RIFT VALLEY,BARINGO,MARIGAT,ELDUME,41.8373,ELDUME,36.0251999,0.435534
KENYA,RIFT VALLEY,BARINGO,KABARNET,NGETIMOI,8.0381,CHEBUNYUR,35.8111,0.448686
KENYA,RIFT VALLEY,BARINGO,SALAWA,KAPROPITA SOI,16.3827,SAGASAK,35.7258987,0.421682
KENYA,RIFT VALLEY,BARINGO,MARIGAT,KIMALEL,74.5264,SABOR,35.8838005,0.411075
KENYA,RIFT VALLEY,BARINGO,KABARNET,NGETIMOI,11.8986,TIRIONY,35.8249016,0.420711
KENYA,RIFT VALLEY,BARINGO,SACHO,KABASIS,7.1164,KABASIS,35.7770004,0.433834
KENYA,RIFT VALLEY,BARINGO,KABARNET,NGETIMOI,4.5455,KAPKIAI,35.8069992,0.419496
KENYA,RIFT VALLEY,BARINGO,SACHO,KABASIS,8.0175,TIMBOIYWO,35.7918015,0.413788
KENYA,RIFT VALLEY,BARINGO,SACHO,KABASIS,18.3921,KAPTIRIONY,35.7594986,0.40959
KENYA,RIFT VALLEY,BARINGO,MOCHONGOI,CHEBINYINY,80.037,CHEBINYINY(BARINGO),36.1484985,0.37406
KENYA,RIFT VALLEY,BARINGO,MOCHONGOI,CHEBINYINY,25.0525,KASIELA,36.2010002,0.414095
KENYA,RIFT VALLEY,BARINGO,MARIGAT,SANDAI,30.4252,MBECHOT,36.0943985,0.391275
KENYA,RIFT VALLEY,BARINGO,MARIGAT,SANDAI,18.6292,SANDAI,36.0643997,0.40166
KENYA,RIFT VALLEY,BARINGO,MARIGAT,KAPKUIKUI,25.91,KAPTOMBES,36.0211983,0.389572
KENYA,RIFT VALLEY,BARINGO,SACHO,SACHO SOI,11.2518,SAIMET,35.7332001,0.390329
KENYA,RIFT VALLEY,KOIBATEK,EMINING,KOIBOS-SOI,56.6529,CHEBAN/KAPLELWO,35.9608002,0.367051
KENYA,RIFT VALLEY,BARINGO,SACHO,KIBONJOS,16.5601,SOSION,35.8246994,0.387733
KENYA,RIFT VALLEY,BARINGO,SACHO,SACHO MOSOP,6.7025,KABARAK,35.7818985,0.388395
KENYA,RIFT VALLEY,BARINGO,TENGES,BEKIBON,49.5281,BEKIBON,35.8834991,0.350984
